"","dataid","clusterid","block","svy","storewat","freechl","latseal","latfeces","humfeces","hwsw","hwss","hwsws","lnsp","rlnsp","hwcat"
"13076","91206","912",80,2,1,1,0,0,1,1,0,0,NA,NA,1
"13077","91207","912",80,0,0,NA,0,0,1,1,0,0,NA,NA,1
"13078","91207","912",80,2,1,1,1,1,1,1,1,1,NA,NA,2
"13079","91207","912",80,1,1,1,1,1,1,1,1,1,NA,NA,2
"13080","91208","912",80,2,1,1,1,1,1,1,1,1,NA,NA,2
"13081","91208","912",80,0,0,NA,0,1,1,1,0,0,NA,NA,1
"13082","91208","912",80,1,1,1,1,1,1,1,1,1,NA,NA,2
"13083","91301","913",80,2,0,0,1,1,1,1,0,0,NA,NA,1
"13084","91301","913",80,1,0,0,0,0,1,1,1,1,NA,NA,2
"13085","91301","913",80,0,0,NA,1,1,1,1,1,1,NA,NA,2
"13086","91302","913",80,0,1,NA,0,1,1,1,0,0,NA,NA,1
"13087","91302","913",80,1,0,0,0,1,1,1,0,0,NA,NA,1
"13088","91302","913",80,2,1,0,1,1,1,0,0,0,NA,NA,0
"13089","91303","913",80,0,1,NA,0,1,1,NA,NA,NA,NA,NA,NA
"13090","91303","913",80,1,0,0,0,0,1,1,0,0,NA,NA,1
"13091","91303","913",80,2,1,0,0,1,1,1,0,0,NA,NA,1
"13092","91304","913",80,0,0,NA,0,1,1,1,1,1,NA,NA,2
"13093","91305","913",80,0,1,NA,0,0,1,1,0,0,NA,NA,1
"13094","91305","913",80,1,0,0,1,1,1,1,0,0,NA,NA,1
"13095","91306","913",80,1,0,0,1,1,1,1,0,0,NA,NA,1
"13096","91306","913",80,0,0,NA,0,0,1,1,0,0,NA,NA,1
"13097","91306","913",80,2,0,0,1,1,1,1,1,1,NA,NA,2
"13098","91307","913",80,2,0,0,0,1,1,1,0,0,NA,NA,1
"13099","91307","913",80,0,0,NA,0,1,1,1,1,1,NA,NA,2
"13100","91307","913",80,1,1,0,0,1,1,1,1,1,NA,NA,2
"13101","91308","913",80,2,1,0,1,1,1,0,0,0,NA,NA,0
"13102","91308","913",80,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA
"13103","91308","913",80,0,0,NA,1,1,1,1,1,1,NA,NA,2
"13104","91401","914",80,1,0,0,1,1,1,1,0,0,1.411765,1,1
"13105","91401","914",80,0,0,NA,NA,0,1,1,0,0,NA,NA,1
"13106","91401","914",80,2,1,0,1,1,1,1,0,0,NA,NA,1
"13107","91402","914",80,0,0,NA,NA,0,1,0,0,0,NA,NA,0
"13108","91402","914",80,1,0,0,1,1,1,1,0,0,1.325,1,1
"13109","91402","914",80,2,0,0,1,1,1,1,1,1,NA,NA,2
"13110","91403","914",80,2,1,0,0,1,1,1,0,0,NA,NA,1
"13111","91403","914",80,1,1,0,1,1,1,1,1,1,NA,1,2
"13112","91403","914",80,0,1,NA,1,0,1,NA,NA,NA,NA,NA,NA
"13113","91404","914",80,2,1,0,0,0,1,1,0,0,NA,NA,1
"13114","91404","914",80,1,1,0,1,1,1,1,1,1,1.315789,1,2
"13115","91404","914",80,0,1,NA,1,1,1,1,0,0,NA,NA,1
"13116","91405","914",80,0,1,NA,0,1,1,1,0,0,NA,NA,1
"13117","91405","914",80,2,1,0,0,1,1,1,1,1,NA,NA,2
"13118","91405","914",80,1,0,0,1,1,1,1,0,0,1.289474,1,1
"13119","91406","914",80,0,1,NA,0,1,0,1,0,0,NA,NA,1
"13120","91406","914",80,1,0,0,0,1,1,1,0,0,NA,1,1
"13121","91406","914",80,2,1,0,0,1,1,1,1,1,NA,NA,2
"13122","91407","914",80,1,0,0,0,0,1,1,0,0,NA,1,1
"13123","91407","914",80,2,0,0,0,1,1,1,0,0,NA,NA,1
"13124","91407","914",80,0,0,NA,0,1,1,1,0,0,NA,NA,1
"13125","91408","914",80,1,0,0,1,1,1,1,1,1,NA,1,2
"13126","91408","914",80,0,0,NA,1,0,1,1,0,0,NA,NA,1
"13127","91408","914",80,2,0,0,1,1,1,1,1,1,NA,NA,2
"13128","91501","915",80,2,0,0,1,1,1,1,0,0,NA,NA,1
"13129","91501","915",80,1,0,0,1,1,1,1,1,1,NA,NA,2
"13130","91501","915",80,0,1,NA,NA,0,1,1,0,0,NA,NA,1
"13131","91502","915",80,2,1,0,1,1,1,1,1,1,NA,NA,2
"13132","91502","915",80,0,0,NA,1,1,1,1,1,1,NA,NA,2
"13133","91502","915",80,1,1,0,1,1,1,1,1,1,NA,NA,2
"13134","91503","915",80,1,0,0,1,1,1,1,0,0,NA,NA,1
"13135","91503","915",80,2,1,0,1,1,1,1,1,1,NA,NA,2
"13136","91503","915",80,0,0,NA,0,1,1,1,0,0,NA,NA,1
"13137","91504","915",80,2,0,0,0,1,1,1,1,1,NA,NA,2
"13138","91504","915",80,0,0,NA,0,1,1,1,0,0,NA,NA,1
"13139","91504","915",80,1,0,0,0,1,1,1,0,0,NA,NA,1
"13140","91505","915",80,1,0,0,0,1,1,1,0,0,NA,NA,1
"13141","91505","915",80,0,0,NA,NA,0,1,1,0,0,NA,NA,1
"13142","91506","915",80,0,0,NA,NA,0,1,1,0,0,NA,NA,1
"13143","91506","915",80,2,0,0,1,1,1,1,1,1,NA,NA,2
"13144","91506","915",80,1,0,0,1,1,1,1,1,1,NA,NA,2
"13145","91507","915",80,1,0,0,0,0,1,1,0,0,NA,NA,1
"13146","91507","915",80,2,0,0,0,1,0,1,1,1,NA,NA,2
"13147","91507","915",80,0,0,NA,0,0,1,1,0,0,NA,NA,1
"13148","91508","915",80,2,1,0,0,0,1,1,1,1,NA,NA,2
"13149","91508","915",80,0,0,NA,0,1,1,1,0,0,NA,NA,1
"13150","91508","915",80,1,0,0,1,1,1,1,1,1,NA,NA,2
"13151","91601","916",80,1,0,0,1,1,1,1,1,1,NA,NA,2
"13152","91601","916",80,2,1,0,1,1,1,1,1,1,NA,NA,2
"13153","91601","916",80,0,1,NA,1,1,1,1,0,0,NA,NA,1
"13154","91602","916",80,2,0,0,1,0,1,1,1,1,NA,NA,2
"13155","91602","916",80,1,1,0,1,1,1,1,1,1,NA,NA,2
"13156","91602","916",80,0,0,NA,1,0,1,1,1,1,NA,NA,2
"13157","91603","916",80,0,0,NA,0,1,1,1,1,1,NA,NA,2
"13158","91603","916",80,2,1,0,1,1,1,1,1,1,NA,NA,2
"13159","91603","916",80,1,1,0,0,1,1,1,1,1,NA,NA,2
"13160","91604","916",80,1,1,0,0,1,1,1,1,1,NA,NA,2
"13161","91604","916",80,2,1,0,0,1,1,1,1,1,NA,NA,2
"13162","91604","916",80,0,0,NA,1,1,1,1,0,0,NA,NA,1
"13163","91605","916",80,0,0,NA,1,1,1,1,1,1,NA,NA,2
"13164","91605","916",80,2,0,0,1,1,1,1,1,1,NA,NA,2
"13165","91605","916",80,1,0,0,1,1,1,1,1,1,NA,NA,2
"13166","91606","916",80,0,0,NA,1,1,1,1,0,0,NA,NA,1
"13167","91606","916",80,1,0,0,1,1,1,1,1,1,NA,NA,2
"13168","91606","916",80,2,0,0,1,1,1,1,1,1,NA,NA,2
"13169","91607","916",80,0,1,NA,1,1,1,1,1,1,NA,NA,2
"13170","91607","916",80,2,0,0,1,1,1,1,1,1,NA,NA,2
"13171","91608","916",80,0,1,NA,NA,1,1,0,0,0,NA,NA,0
"13172","91608","916",80,1,1,0,0,1,1,1,1,1,NA,NA,2
"13173","91608","916",80,2,1,0,1,1,1,1,1,1,NA,NA,2
"13174","91701","917",80,1,0,0,1,1,1,1,1,1,NA,NA,2
"13175","91701","917",80,2,1,0,1,1,1,1,0,0,NA,NA,1
"13176","91701","917",80,0,0,NA,1,1,0,1,0,0,NA,NA,1
"13177","91702","917",80,2,1,0,1,1,1,1,0,0,NA,NA,1
"13178","91702","917",80,1,0,0,1,1,1,1,0,0,NA,NA,1
"13179","91702","917",80,0,1,NA,NA,1,1,1,0,0,NA,NA,1
"13180","91703","917",80,2,1,0,1,1,1,1,1,1,NA,NA,2
"13181","91703","917",80,0,0,NA,1,1,1,1,0,0,NA,NA,1
"13182","91703","917",80,1,0,0,1,1,1,1,0,0,NA,NA,1
"13183","91704","917",80,0,0,NA,1,1,1,1,0,0,NA,NA,1
"13184","91705","917",80,0,0,NA,0,0,1,1,0,0,NA,NA,1
"13185","91705","917",80,2,0,0,1,1,1,1,0,0,NA,NA,1
"13186","91705","917",80,1,0,0,1,1,0,1,0,0,NA,NA,1
"13187","91706","917",80,0,0,NA,0,1,1,1,0,0,NA,NA,1
"13188","91706","917",80,2,1,0,1,0,1,0,0,0,NA,NA,0
"13189","91706","917",80,1,1,0,1,1,1,1,0,0,NA,NA,1
"13190","91707","917",80,2,0,0,1,1,1,1,0,0,NA,NA,1
"13191","91707","917",80,1,0,0,1,1,1,1,1,1,NA,NA,2
"13192","91707","917",80,0,0,NA,0,0,1,1,0,0,NA,NA,1
"13193","91708","917",80,0,0,NA,1,1,1,1,1,1,NA,NA,2
"13194","91708","917",80,1,1,0,1,1,1,1,1,1,NA,NA,2
"13195","91708","917",80,2,1,0,1,1,1,1,0,0,NA,NA,1
"13196","91801","918",80,1,1,1,0,0,1,1,1,1,NA,NA,2
"13197","91801","918",80,0,1,NA,1,1,1,1,0,0,NA,NA,1
"13198","91801","918",80,2,1,1,0,1,1,1,1,1,NA,NA,2
"13199","91802","918",80,2,1,1,0,1,1,1,1,1,NA,NA,2
"13200","91802","918",80,0,0,NA,1,1,1,1,0,0,NA,NA,1
"13201","91802","918",80,1,1,1,0,1,1,1,1,1,NA,NA,2
"13202","91803","918",80,1,1,1,1,1,1,1,1,1,NA,NA,2
"13203","91803","918",80,2,1,1,1,1,1,1,0,0,NA,NA,1
"13204","91803","918",80,0,1,NA,1,1,1,1,0,0,NA,NA,1
"13205","91804","918",80,2,1,1,1,1,1,1,1,1,NA,NA,2
"13206","91804","918",80,0,0,NA,1,1,1,1,1,1,NA,NA,2
"13207","91804","918",80,1,1,1,1,1,1,1,1,1,NA,NA,2
"13208","91805","918",80,1,1,1,0,0,1,1,0,0,NA,NA,1
"13209","91805","918",80,0,0,NA,NA,0,1,1,0,0,NA,NA,1
"13210","91805","918",80,2,1,1,0,1,1,1,0,0,NA,NA,1
"13211","91806","918",80,0,0,NA,0,0,1,1,1,1,NA,NA,2
"13212","91806","918",80,1,1,1,0,1,1,1,1,1,NA,NA,2
"13213","91806","918",80,2,1,1,1,1,1,1,1,1,NA,NA,2
"13214","91807","918",80,1,1,1,0,1,1,1,0,0,NA,NA,1
"13215","91807","918",80,0,1,NA,0,1,1,0,0,0,NA,NA,0
"13216","91807","918",80,2,1,1,0,1,1,1,0,0,NA,NA,1
"13217","91808","918",80,2,1,1,0,1,1,1,0,0,NA,NA,1
"13218","91808","918",80,1,1,1,0,1,1,1,0,0,NA,NA,1
"13219","91808","918",80,0,0,NA,0,0,1,1,0,0,NA,NA,1
"13220","91901","919",80,2,1,1,1,1,1,1,1,1,0,1,2
"13221","91901","919",80,0,0,NA,0,1,1,1,1,1,NA,NA,2
"13222","91901","919",80,1,1,1,0,0,1,1,1,1,1.1875,1,2
"13223","91902","919",80,2,1,1,1,1,1,1,1,1,1.058823,1,2
"13224","91902","919",80,1,1,1,0,0,1,1,1,1,1,NA,2
"13225","91902","919",80,0,0,NA,0,1,1,1,1,1,NA,NA,2
"13226","91903","919",80,2,1,1,1,1,1,1,1,1,0.9411765,1,2
"13227","91903","919",80,0,0,NA,1,1,1,1,0,0,NA,NA,1
"13228","91903","919",80,1,1,1,1,1,1,1,1,1,1,1,2
"13229","91904","919",80,2,1,1,1,1,1,1,1,1,0.9705882,1,2
"13230","91904","919",80,1,1,1,1,1,1,1,1,1,1,1,2
"13231","91904","919",80,0,1,NA,1,1,1,1,1,1,NA,NA,2
"13232","91905","919",80,0,0,NA,NA,1,1,0,0,0,NA,NA,0
"13233","91906","919",80,0,1,NA,1,1,1,1,1,1,NA,NA,2
"13234","91906","919",80,2,1,1,1,1,1,1,1,1,NA,NA,2
"13235","91906","919",80,1,1,1,1,1,1,1,1,1,1.021739,1,2
"13236","91907","919",80,1,1,1,1,1,1,1,1,1,1.5,1,2
"13237","91907","919",80,0,0,NA,1,1,1,1,0,0,NA,NA,1
"13238","91907","919",80,2,1,1,1,1,1,1,1,1,NA,NA,2
"13239","91908","919",80,1,1,1,1,1,1,1,1,1,1.083333,1,2
"13240","91908","919",80,2,1,1,1,1,1,1,1,1,NA,NA,2
"13241","91908","919",80,0,1,NA,NA,0,1,1,0,0,NA,NA,1
"13242","92001","920",81,0,0,NA,1,1,1,1,1,1,NA,NA,2
"13243","92001","920",81,2,1,1,1,1,1,1,1,1,NA,NA,2
"13244","92001","920",81,1,1,1,1,1,1,1,1,1,NA,NA,2
"13245","92002","920",81,2,1,1,1,1,1,1,1,1,NA,NA,2
"13246","92002","920",81,0,0,NA,1,1,1,1,1,1,NA,NA,2
"13247","92002","920",81,1,1,1,1,1,1,1,1,1,NA,NA,2
"13248","92003","920",81,0,0,NA,0,0,1,1,1,1,NA,NA,2
"13249","92003","920",81,1,1,1,0,0,1,1,0,0,NA,NA,1
"13250","92003","920",81,2,1,1,0,1,1,1,1,1,NA,NA,2
"13251","92004","920",81,1,1,0,0,0,1,1,0,0,NA,NA,1
"13252","92004","920",81,2,1,1,NA,NA,1,1,0,0,NA,NA,1
"13253","92004","920",81,0,0,NA,0,0,1,1,0,0,NA,NA,1
"13254","92005","920",81,2,1,1,0,0,1,1,1,1,NA,NA,2
"13255","92005","920",81,0,1,NA,0,0,1,1,0,0,NA,NA,1
"13256","92005","920",81,1,1,1,0,1,1,1,0,0,NA,NA,1
"13257","92006","920",81,1,1,1,0,1,1,1,1,1,NA,NA,2
"13258","92006","920",81,2,1,1,1,1,1,1,1,1,NA,NA,2
"13259","92006","920",81,0,1,NA,NA,0,1,1,1,1,NA,NA,2
"13260","92007","920",81,0,0,NA,0,1,1,1,0,0,NA,NA,1
"13261","92007","920",81,2,1,1,0,0,1,1,0,0,NA,NA,1
"13262","92007","920",81,1,1,1,0,1,1,1,0,0,NA,NA,1
"13263","92008","920",81,0,0,NA,0,0,1,1,1,1,NA,NA,2
"13264","92008","920",81,2,1,1,1,1,1,1,1,1,NA,NA,2
"13265","92008","920",81,1,1,0,0,0,1,1,1,1,NA,NA,2
"13266","92101","921",81,1,1,0,1,1,1,1,1,1,NA,NA,2
"13267","92101","921",81,0,0,NA,0,1,1,1,1,1,NA,NA,2
"13268","92102","921",81,0,1,NA,0,1,1,1,1,1,NA,NA,2
"13269","92102","921",81,1,1,0,1,1,1,1,1,1,NA,NA,2
"13270","92103","921",81,0,0,NA,0,1,1,1,0,0,NA,NA,1
"13271","92103","921",81,1,1,0,0,1,1,1,1,1,NA,NA,2
"13272","92103","921",81,2,0,0,0,1,1,1,1,1,NA,NA,2
"13273","92104","921",81,2,0,0,0,1,1,1,1,1,NA,NA,2
"13274","92104","921",81,0,1,NA,0,1,1,1,1,1,NA,NA,2
"13275","92104","921",81,1,0,0,0,1,1,1,0,0,NA,NA,1
"13276","92105","921",81,2,0,0,0,1,1,1,1,1,NA,NA,2
"13277","92105","921",81,0,1,NA,1,1,1,1,0,0,NA,NA,1
"13278","92105","921",81,1,0,0,0,1,1,1,1,1,NA,NA,2
"13279","92106","921",81,0,0,NA,1,0,1,1,0,0,NA,NA,1
"13280","92106","921",81,2,0,0,1,1,1,1,1,1,NA,NA,2
"13281","92106","921",81,1,0,0,1,1,1,1,1,1,NA,NA,2
"13282","92107","921",81,0,1,NA,1,1,1,1,1,1,NA,NA,2
"13283","92107","921",81,1,1,0,1,1,1,1,1,1,NA,NA,2
"13284","92107","921",81,2,1,0,1,1,1,1,1,1,NA,NA,2
"13285","92201","922",81,2,0,0,0,1,1,1,0,0,NA,NA,1
"13286","92201","922",81,0,1,NA,0,1,1,1,1,1,NA,NA,2
"13287","92201","922",81,1,1,0,0,0,1,0,0,0,NA,NA,0
"13288","92202","922",81,0,1,NA,0,0,1,1,1,1,NA,NA,2
"13289","92202","922",81,2,1,0,0,0,0,0,0,0,NA,NA,0
"13290","92202","922",81,1,1,0,0,0,0,1,0,0,NA,NA,1
"13291","92203","922",81,0,0,NA,0,1,1,1,1,1,NA,NA,2
"13292","92203","922",81,1,1,0,0,1,1,1,0,0,NA,NA,1
"13293","92203","922",81,2,1,0,0,1,1,1,0,0,NA,NA,1
"13294","92204","922",81,1,1,0,1,0,1,1,1,1,NA,NA,2
"13295","92204","922",81,2,0,0,1,1,1,1,1,1,NA,NA,2
"13296","92204","922",81,0,0,NA,1,0,1,1,1,1,NA,NA,2
"13297","92205","922",81,1,0,0,1,1,1,1,0,0,NA,NA,1
"13298","92205","922",81,0,0,NA,1,1,1,1,0,0,NA,NA,1
"13299","92205","922",81,2,1,0,1,0,1,0,0,0,NA,NA,0
"13300","92206","922",81,2,0,0,1,1,1,1,1,1,NA,NA,2
"13301","92206","922",81,1,0,0,1,1,1,1,1,1,NA,NA,2
"13302","92206","922",81,0,0,NA,1,1,1,1,1,1,NA,NA,2
"13303","92207","922",81,2,0,0,1,1,1,1,1,1,NA,NA,2
"13304","92207","922",81,0,1,NA,1,1,1,1,0,0,NA,NA,1
"13305","92207","922",81,1,1,0,1,1,1,1,1,1,NA,NA,2
"13306","92208","922",81,1,1,0,1,1,1,1,0,0,NA,NA,1
"13307","92208","922",81,0,1,NA,1,1,1,1,0,0,NA,NA,1
"13308","92208","922",81,2,0,0,1,1,1,1,1,1,NA,NA,2
"13309","92301","923",81,2,1,1,1,1,1,1,1,1,NA,NA,2
"13310","92301","923",81,1,1,1,1,1,1,1,1,1,NA,NA,2
"13311","92301","923",81,0,0,NA,1,1,1,1,1,1,NA,NA,2
"13312","92302","923",81,0,0,NA,0,1,1,1,0,0,NA,NA,1
"13313","92303","923",81,2,1,1,1,1,1,1,1,1,NA,NA,2
"13314","92303","923",81,0,0,NA,1,0,1,1,0,0,NA,NA,1
"13315","92303","923",81,1,1,1,1,1,1,1,1,1,NA,NA,2
"13316","92304","923",81,0,1,NA,0,0,1,1,0,0,NA,NA,1
"13317","92304","923",81,1,1,1,1,1,1,1,1,1,NA,NA,2
"13318","92304","923",81,2,1,1,1,1,1,1,1,1,NA,NA,2
"13319","92305","923",81,0,0,NA,1,0,1,1,1,1,NA,NA,2
"13320","92306","923",81,0,0,NA,0,0,1,1,0,0,NA,NA,1
"13321","92306","923",81,2,1,0,1,0,1,1,0,0,NA,NA,1
"13322","92307","923",81,1,1,1,1,0,1,1,0,0,NA,NA,1
"13323","92307","923",81,0,0,NA,0,1,1,1,0,0,NA,NA,1
"13324","92307","923",81,2,1,1,1,1,1,1,1,1,NA,NA,2
"13325","92308","923",81,0,0,NA,0,1,1,1,0,0,NA,NA,1
"13326","92308","923",81,1,1,1,1,1,1,1,1,1,NA,NA,2
"13327","92308","923",81,2,1,1,1,1,1,1,1,1,NA,NA,2
"13328","92401","924",81,0,1,NA,1,1,1,1,0,0,NA,NA,1
"13329","92401","924",81,1,1,0,1,1,1,1,0,0,NA,NA,1
"13330","92402","924",81,0,1,NA,1,1,1,1,1,1,NA,NA,2
"13331","92403","924",81,1,0,0,1,1,1,0,0,0,NA,NA,0
"13332","92403","924",81,0,0,NA,1,0,1,1,0,0,NA,NA,1
"13333","92404","924",81,2,0,0,1,1,1,1,1,1,NA,NA,2
"13334","92404","924",81,1,0,0,1,1,1,1,1,1,NA,NA,2
"13335","92404","924",81,0,0,NA,0,1,1,1,1,1,NA,NA,2
"13336","92405","924",81,1,0,0,1,1,1,1,1,1,NA,NA,2
"13337","92405","924",81,0,0,NA,1,1,1,1,1,1,NA,NA,2
"13338","92405","924",81,2,0,0,1,1,1,1,1,1,NA,NA,2
"13339","92406","924",81,1,0,0,1,1,1,1,1,1,NA,NA,2
"13340","92406","924",81,2,1,0,0,1,1,1,1,1,NA,NA,2
"13341","92406","924",81,0,0,NA,0,1,1,1,0,0,NA,NA,1
"13342","92407","924",81,0,0,NA,0,0,1,1,0,0,NA,NA,1
"13343","92501","925",81,0,1,NA,1,0,0,1,0,0,NA,NA,1
"13344","92501","925",81,2,0,0,1,1,1,1,0,0,NA,NA,1
"13345","92501","925",81,1,1,0,1,1,1,1,1,1,NA,NA,2
"13346","92502","925",81,1,0,0,1,1,1,1,0,0,NA,NA,1
"13347","92502","925",81,2,0,0,1,1,1,1,0,0,NA,NA,1
"13348","92502","925",81,0,1,NA,1,1,1,1,1,1,NA,NA,2
"13349","92503","925",81,2,1,0,1,1,1,1,1,1,NA,NA,2
"13350","92503","925",81,0,1,NA,1,1,0,1,1,1,NA,NA,2
"13351","92503","925",81,1,0,0,1,1,1,1,1,1,NA,NA,2
"13352","92504","925",81,0,1,NA,1,1,1,1,0,0,NA,NA,1
"13353","92504","925",81,2,1,0,1,1,1,1,1,1,NA,NA,2
"13354","92504","925",81,1,1,0,1,1,1,1,0,0,NA,NA,1
"13355","92505","925",81,2,1,0,1,1,0,1,1,1,NA,NA,2
"13356","92505","925",81,1,1,0,1,1,1,0,0,0,NA,NA,0
"13357","92505","925",81,0,1,NA,0,1,1,NA,NA,NA,NA,NA,NA
"13358","92506","925",81,2,1,0,1,1,0,1,0,0,NA,NA,1
"13359","92506","925",81,1,1,0,1,1,1,1,1,1,NA,NA,2
"13360","92506","925",81,0,1,NA,1,0,0,1,0,0,NA,NA,1
"13361","92507","925",81,1,1,0,1,1,1,1,0,0,NA,NA,1
"13362","92507","925",81,2,0,0,1,1,1,1,1,1,NA,NA,2
"13363","92507","925",81,0,1,NA,1,0,1,1,1,1,NA,NA,2
"13364","92508","925",81,1,0,0,1,1,1,1,1,1,NA,NA,2
"13365","92508","925",81,0,1,NA,1,1,1,1,0,0,NA,NA,1
"13366","92508","925",81,2,1,0,1,1,0,1,1,1,NA,NA,2
"13367","92601","926",81,0,1,NA,0,1,1,1,1,1,NA,NA,2
"13368","92601","926",81,1,1,0,0,0,0,1,1,1,1.333333,1,2
"13369","92601","926",81,2,1,0,0,0,1,1,1,1,NA,NA,2
"13370","92602","926",81,2,0,0,1,1,1,1,1,1,0.8666667,1,2
"13371","92602","926",81,1,0,0,0,1,1,1,1,1,NA,1,2
"13372","92602","926",81,0,0,NA,0,0,1,1,1,1,NA,NA,2
"13373","92603","926",81,2,1,0,1,1,1,1,1,1,NA,NA,2
"13374","92603","926",81,0,1,NA,0,1,1,0,0,0,NA,NA,0
"13375","92603","926",81,1,0,0,1,0,1,1,1,1,1,1,2
"13376","92604","926",81,0,1,NA,1,1,1,1,1,1,NA,NA,2
"13377","92605","926",81,2,0,0,0,1,1,1,0,0,0.9333333,1,1
"13378","92605","926",81,0,1,NA,0,0,1,0,0,0,NA,NA,0
"13379","92605","926",81,1,1,0,0,1,1,NA,NA,NA,NA,1,NA
"13380","92606","926",81,0,1,NA,0,1,1,NA,NA,NA,NA,NA,NA
"13381","92606","926",81,1,0,0,0,0,1,1,0,0,0.5,1,1
"13382","92606","926",81,2,0,0,0,0,1,1,0,0,NA,NA,1
"13383","92607","926",81,2,0,0,0,1,1,1,1,1,NA,NA,2
"13384","92607","926",81,1,1,0,0,1,1,1,0,0,0,1,1
"13385","92607","926",81,0,0,NA,0,1,1,1,0,0,NA,NA,1
"13386","92608","926",81,2,0,0,1,1,1,1,1,1,NA,NA,2
"13387","92608","926",81,0,0,NA,1,1,1,1,1,1,NA,NA,2
"13388","92608","926",81,1,1,0,1,1,1,1,1,1,1,1,2
"13389","92701","927",81,0,1,NA,0,0,1,NA,NA,NA,NA,NA,NA
"13390","92701","927",81,2,1,1,1,0,1,1,1,1,0.8928571,0.8571429,2
"13391","92701","927",81,1,1,1,0,1,1,1,0,0,1,1,1
"13392","92702","927",81,1,1,1,0,1,1,1,1,1,NA,1,2
"13393","92702","927",81,0,1,NA,0,0,1,NA,NA,NA,NA,NA,NA
"13394","92702","927",81,2,1,1,NA,NA,1,1,1,1,0.9666667,0.5714286,2
"13395","92703","927",81,0,0,NA,1,1,1,1,1,1,NA,NA,2
"13396","92703","927",81,1,1,1,1,1,1,1,1,1,NA,1,2
"13397","92703","927",81,2,1,1,1,1,1,1,1,1,NA,NA,2
"13398","92705","927",81,1,1,0,1,1,1,1,1,1,NA,1,2
"13399","92705","927",81,2,1,1,1,1,1,1,1,1,NA,NA,2
"13400","92705","927",81,0,1,NA,1,0,1,1,0,0,NA,NA,1
"13401","92706","927",81,2,1,1,1,1,1,1,1,1,1,1,2
"13402","92706","927",81,1,1,1,1,1,1,1,1,1,0.5,1,2
"13403","92706","927",81,0,0,NA,1,1,1,1,1,1,NA,NA,2
"13404","92708","927",81,2,0,1,1,1,1,1,1,1,NA,NA,2
"13405","92708","927",81,0,1,NA,1,1,1,1,0,0,NA,NA,1
"13406","92708","927",81,1,1,1,1,1,1,1,1,1,1,1,2
"13407","92801","928",82,1,1,1,0,0,1,1,0,0,NA,NA,1
"13408","92801","928",82,2,1,1,1,0,1,0,0,0,NA,NA,0
"13409","92801","928",82,0,1,NA,0,1,1,1,0,0,NA,NA,1
"13410","92802","928",82,1,1,1,0,1,1,0,1,0,NA,NA,1
"13411","92802","928",82,0,1,NA,0,1,1,0,0,0,NA,NA,0
"13412","92802","928",82,2,1,1,0,1,1,1,0,0,NA,NA,1
"13413","92803","928",82,1,1,1,0,0,1,1,1,1,NA,NA,2
"13414","92803","928",82,0,1,NA,0,1,1,0,0,0,NA,NA,0
"13415","92803","928",82,2,1,1,0,1,1,0,0,0,NA,NA,0
"13416","92804","928",82,1,1,1,0,1,1,NA,NA,NA,NA,NA,NA
"13417","92804","928",82,2,1,1,0,1,1,1,0,0,NA,NA,1
"13418","92804","928",82,0,0,NA,NA,NA,1,1,0,0,NA,NA,1
"13419","92805","928",82,1,1,1,0,1,1,1,0,0,NA,NA,1
"13420","92805","928",82,2,1,1,0,1,1,1,0,0,NA,NA,1
"13421","92805","928",82,0,0,NA,0,1,1,1,0,0,NA,NA,1
"13422","92806","928",82,2,1,1,1,1,1,1,1,1,NA,NA,2
"13423","92806","928",82,0,1,NA,0,1,1,NA,NA,NA,NA,NA,NA
"13424","92806","928",82,1,1,1,1,1,1,0,1,0,NA,NA,1
"13425","92807","928",82,2,1,1,1,1,1,1,0,0,NA,NA,1
"13426","92807","928",82,1,1,1,0,1,1,0,0,0,NA,NA,0
"13427","92807","928",82,0,1,NA,0,1,1,NA,NA,NA,NA,NA,NA
"13428","92808","928",82,0,1,NA,0,1,0,1,0,0,NA,NA,1
"13429","92808","928",82,1,1,1,0,1,1,0,1,0,NA,NA,1
"13430","92808","928",82,2,1,1,0,1,1,0,0,0,NA,NA,0
"13431","92901","929",82,0,0,NA,0,0,0,1,0,0,NA,NA,1
"13432","92901","929",82,2,1,0,0,1,1,0,0,0,NA,NA,0
"13433","92901","929",82,1,0,0,0,0,1,1,0,0,NA,NA,1
"13434","92902","929",82,1,0,0,0,1,1,1,1,1,NA,NA,2
"13435","92902","929",82,0,1,NA,0,1,0,1,0,0,NA,NA,1
"13436","92903","929",82,1,1,0,0,1,1,1,0,0,NA,NA,1
"13437","92903","929",82,0,0,NA,0,1,1,1,0,0,NA,NA,1
"13438","92903","929",82,2,0,0,0,0,1,0,0,0,NA,NA,0
"13439","92904","929",82,0,1,NA,0,1,1,1,1,1,NA,NA,2
"13440","92904","929",82,1,1,0,1,1,1,1,1,1,NA,NA,2
"13441","92905","929",82,2,1,0,1,1,1,1,1,1,NA,NA,2
"13442","92905","929",82,0,1,NA,0,1,1,1,1,1,NA,NA,2
"13443","92905","929",82,1,0,0,1,1,1,1,1,1,NA,NA,2
"13444","92906","929",82,0,0,NA,0,0,1,1,0,0,NA,NA,1
"13445","92906","929",82,2,0,0,0,0,1,1,0,0,NA,NA,1
"13446","92906","929",82,1,0,0,0,1,1,1,0,0,NA,NA,1
